wall_time,step,value
1739282903.5453258,445218816,-6.802800178527832
1739282911.7186747,445428736,-6.783249855041504
1739282921.718062,445688832,-6.748700141906738
1739282931.7204387,445944832,-6.725450038909912
1739282941.7196767,446158848,-6.6852498054504395
1739282951.718621,446413824,-6.654749870300293
1739282961.7171698,446670848,-6.607850074768066
1739282971.8342314,446881792,-6.582250118255615
1739282981.7175438,447135744,-6.5154500007629395
1739282991.720142,447391744,-6.4766998291015625
1739283001.7188108,447656960,-6.411449909210205
1739283011.7193487,447862784,-6.366950035095215
1739283021.7185867,448123904,-6.34345006942749
1739283031.7220695,448376832,-6.296899795532227
1739283041.7184727,448584704,-6.2492499351501465
1739283051.7193987,448842752,-6.174900054931641
1739283061.7174017,449095680,-6.1304497718811035
1739283071.7191691,449347584,-6.035200119018555
1739283081.7209027,449549312,-6.008600234985352
1739283091.7184706,449807360,-5.9586501121521
1739283101.7188275,450062336,-5.8767499923706055
1739283111.720158,450262016,-5.816349983215332
1739283121.7168124,450520064,-5.742249965667725
1739283131.7201996,450775040,-5.696899890899658
1739283142.5164833,451005440,-5.638649940490723
1739283151.7179003,451244032,-5.567850112915039
1739283161.717523,451499008,-5.4965500831604
1739283171.7180486,451750912,-5.447400093078613
1739283181.7187328,451954688,-5.377999782562256
1739283191.7278664,452210688,-5.278450012207031
1739283201.7207756,452467712,-5.2017998695373535
1739283211.7187529,452674560,-5.158949851989746
1739283221.717187,452930560,-5.085000038146973
1739283231.7170036,453192704,-4.980649948120117
1739283241.7212048,453445632,-4.881450176239014
1739283251.7176049,453653504,-4.751299858093262
1739283261.718597,453919744,-4.684500217437744
1739283271.7199028,454175744,-4.602200031280518
1739283281.7213612,454385664,-4.530449867248535
1739283291.717678,454641664,-4.4552001953125
1739283301.72018,454903808,-4.374100208282471
1739283313.1515605,455148544,-4.286099910736084
1739283321.7188098,455367680,-4.231450080871582
1739283331.7195268,455628800,-4.163099765777588
1739283341.719288,455886848,-4.100599765777588
1739283351.7168062,456095744,-4.031650066375732
1739283361.7171507,456354816,-3.9453001022338867
1739283371.7180939,456617984,-3.847450017929077
1739283381.7182233,456822784,-3.7887001037597656
1739283391.7217116,457067520,-3.7297000885009766
1739283401.7193422,457333760,-3.632200002670288
1739283411.7171285,457591808,-3.583699941635132
1739283421.718327,457779200,-3.5643999576568604
1739283431.7183397,458045440,-3.516900062561035
1739283441.7191706,458304512,-3.4882500171661377
1739283451.7193503,458502144,-3.3923499584198
1739283461.7188916,458725376,-3.35260009765625
1739283471.718583,458988544,-3.303100109100342
1739283481.7201087,459245568,-3.271199941635132
1739283491.7176952,459444224,-3.2302498817443848
1739283501.7177923,459703296,-3.157900094985962
1739283511.71728,459967488,-3.1102499961853027
1739283521.7197793,460167168,-3.079050064086914
1739283531.7194426,460426240,-3.037450075149536
1739283541.716506,460687360,-2.9907500743865967
1739283552.7155545,460915712,-2.941999912261963
1739283561.7181392,461143040,-2.9205000400543213
1739283571.7165706,461388800,-2.8906500339508057
1739283581.71918,461617152,-2.85509991645813
1739283591.7181728,461809664,-2.8298499584198
1739283601.718179,462060544,-2.7674500942230225
1739283611.7191174,462318592,-2.7552499771118164
1739283621.718884,462521344,-2.734499931335449
1739283631.7206085,462775296,-2.705399990081787
1739283641.719223,463041536,-2.6816000938415527
1739283651.7183752,463300608,-2.6493000984191895
1739283661.718123,463506432,-2.625649929046631
1739283671.7193296,463773696,-2.5864500999450684
