wall_time,step,value
1739282903.5406938,445218816,2.655919313430786
1739282911.7141988,445428736,2.6523494720458984
1739282921.714135,445688832,2.606731414794922
1739282931.7130492,445944832,2.616117238998413
1739282941.7140489,446158848,2.630929946899414
1739282951.7140875,446413824,2.625225305557251
1739282961.7136817,446670848,2.5810773372650146
1739282971.829108,446881792,2.5994324684143066
1739282981.7124455,447135744,2.604645013809204
1739282991.713631,447391744,2.5689949989318848
1739283001.71363,447656960,2.564786911010742
1739283011.713811,447862784,2.543353319168091
1739283021.7134974,448123904,2.584656238555908
1739283031.7148983,448376832,2.5591659545898438
1739283041.7138,448584704,2.5871529579162598
1739283051.7142563,448842752,2.600466728210449
1739283061.7130687,449095680,2.643784284591675
1739283071.7142658,449347584,2.6834607124328613
1739283081.715018,449549312,2.6948819160461426
1739283091.713765,449807360,2.720628261566162
1739283101.7135699,450062336,2.6942825317382812
1739283111.7148726,450262016,2.636165142059326
1739283121.7135746,450520064,2.6291069984436035
1739283131.7136655,450775040,2.6163759231567383
1739283142.5117264,451005440,2.5787127017974854
1739283151.7132819,451244032,2.517197847366333
1739283161.713469,451499008,2.5402626991271973
1739283171.713405,451750912,2.575531244277954
1739283181.713852,451954688,2.578989267349243
1739283191.7216485,452210688,2.5990700721740723
1739283201.715018,452467712,2.614860773086548
1739283211.7143395,452674560,2.6786201000213623
1739283221.7132316,452930560,2.631992816925049
1739283231.7137458,453192704,2.6405751705169678
1739283241.7156928,453445632,2.6678295135498047
1739283251.7142377,453653504,2.6510581970214844
1739283261.714023,453919744,2.664484977722168
1739283271.7156222,454175744,2.6614460945129395
1739283281.714022,454385664,2.635246515274048
1739283291.7132518,454641664,2.6410775184631348
1739283301.7138672,454903808,2.615441083908081
1739283313.1469421,455148544,2.64654803276062
1739283321.7150626,455367680,2.6885294914245605
1739283331.7145624,455628800,2.6823484897613525
1739283341.7135544,455886848,2.660970687866211
1739283351.713844,456095744,2.6329612731933594
1739283361.713273,456354816,2.5870349407196045
1739283371.713139,456617984,2.6202006340026855
1739283381.7144253,456822784,2.613345146179199
1739283391.7148037,457067520,2.6976048946380615
1739283401.7142413,457333760,2.7568376064300537
1739283411.713766,457591808,2.7454888820648193
1739283421.7139657,457779200,2.738680601119995
1739283431.7136497,458045440,2.73390531539917
1739283441.7140698,458304512,2.704293966293335
1739283451.713273,458502144,2.6696674823760986
1739283461.7143326,458725376,2.7045814990997314
1739283471.7139645,458988544,2.6764776706695557
1739283481.7130294,459245568,2.6917123794555664
