wall_time,step,value
1739282881.7156968,444708864,-6.834449768066406
1739282891.7154403,444966912,-6.80334997177124
1739282903.543495,445218816,-6.785950183868408
1739282911.717238,445428736,-6.7291998863220215
1739282921.7178805,445688832,-6.713099956512451
1739282931.7186947,445944832,-6.672100067138672
1739282941.7186172,446158848,-6.649700164794922
1739282951.7178495,446413824,-6.600749969482422
1739282961.716254,446670848,-6.557700157165527
1739282971.8330455,446881792,-6.49875020980835
1739282981.7164214,447135744,-6.474800109863281
1739282991.7188625,447391744,-6.42264986038208
1739283001.71695,447656960,-6.347700119018555
1739283011.7175827,447862784,-6.344649791717529
1739283021.7171915,448123904,-6.278349876403809
1739283031.7199497,448376832,-6.238699913024902
1739283041.7176507,448584704,-6.17234992980957
1739283051.7179403,448842752,-6.126949787139893
1739283061.7167299,449095680,-6.089550018310547
1739283071.7177336,449347584,-5.97130012512207
1739283081.7197967,449549312,-5.92264986038208
1739283091.717658,449807360,-5.8379998207092285
1739283101.7170777,450062336,-5.785799980163574
1739283111.7196062,450262016,-5.7233500480651855
1739283121.716178,450520064,-5.654850006103516
1739283131.7186096,450775040,-5.572549819946289
1739283142.5156078,451005440,-5.523099899291992
1739283151.7169116,451244032,-5.468649864196777
1739283161.7168043,451499008,-5.38539981842041
1739283171.7166429,451750912,-5.296750068664551
1739283181.7174535,451954688,-5.222650051116943
1739283191.726561,452210688,-5.143099784851074
1739283201.7195418,452467712,-5.0960001945495605
1739283211.7173314,452674560,-5.057300090789795
1739283221.71628,452930560,-4.913949966430664
1739283231.7163484,453192704,-4.845099925994873
1739283241.7196043,453445632,-4.775750160217285
1739283251.716727,453653504,-4.693900108337402
1739283261.7176273,453919744,-4.602449893951416
1739283271.7187564,454175744,-4.505350112915039
1739283281.7197018,454385664,-4.448050022125244
1739283291.7164156,454641664,-4.379950046539307
1739283301.7180748,454903808,-4.242599964141846
1739283313.150658,455148544,-4.210750102996826
1739283321.7176151,455367680,-4.179450035095215
1739283331.7173834,455628800,-4.080349922180176
1739283341.7176092,455886848,-3.9684500694274902
1739283351.7156923,456095744,-3.90339994430542
1739283361.7157602,456354816,-3.8485000133514404
1739283371.7163255,456617984,-3.788749933242798
1739283381.7175543,456822784,-3.7486000061035156
1739283391.720142,457067520,-3.651599884033203
1739283401.7172854,457333760,-3.5913000106811523
1739283411.7169676,457591808,-3.504149913787842
1739283421.7181005,457779200,-3.530900001525879
1739283431.7166405,458045440,-3.4635000228881836
1739283441.717797,458304512,-3.4023499488830566
1739283451.717482,458502144,-3.3341500759124756
1739283461.7183685,458725376,-3.3264999389648438
1739283471.7174811,458988544,-3.248199939727783
1739283481.7188156,459245568,-3.1989998817443848
1739283491.7168088,459444224,-3.1679999828338623
1739283501.7170517,459703296,-3.1019999980926514
1739283511.7165458,459967488,-3.088099956512451
1739283521.718501,460167168,-3.04830002784729
1739283531.7176208,460426240,-2.9858500957489014
1739283541.7159677,460687360,-2.9150500297546387
1739283552.7142372,460915712,-2.881999969482422
1739283561.7165356,461143040,-2.8986499309539795
1739283571.7157753,461388800,-2.8471500873565674
1739283581.7182844,461617152,-2.7599499225616455
1739283591.7169938,461809664,-2.7913498878479004
1739283601.717418,462060544,-2.7734498977661133
1739283611.7184546,462318592,-2.7363998889923096
1739283621.7170658,462521344,-2.7065999507904053
1739283631.7186446,462775296,-2.659749984741211
1739283641.718104,463041536,-2.5811500549316406
1739283651.7167518,463300608,-2.6023499965667725
1739283661.7168317,463506432,-2.5744500160217285
1739283671.7181444,463773696,-2.5215001106262207
1739283681.718236,464033792,-2.559950113296509
1739283691.7173312,464240640,-2.516050100326538
1739283701.7191129,464507904,-2.472749948501587
1739283711.7163112,464766976,-2.3986499309539795
1739283723.5636082,465017856,-2.4045000076293945
1739283731.7170455,465224704,-2.392549991607666
1739283741.720321,465483776,-2.387500047683716
1739283751.716768,465738752,-2.314300060272217
1739283761.7176738,465939456,-2.3431999683380127
1739283771.7183554,466200576,-2.308000087738037
1739283781.7174191,466456576,-2.2836499214172363
1739283791.7451038,466657280,-2.2885000705718994
1739283801.7183924,466912256,-2.2584500312805176
1739283811.7177763,467168256,-2.2402501106262207
1739283821.717693,467416064,-2.199549913406372
1739283831.7164803,467618816,-2.214449882507324
1739283841.7164252,467878912,-2.1675000190734863
1739283851.718759,468131840,-2.151550054550171
1739283861.7186782,468329472,-2.1700000762939453
1739283871.7176788,468595712,-2.153599977493286
1739283881.718126,468856832,-2.1266000270843506
1739283891.7179193,469101568,-2.130650043487549
1739283901.718487,469302272,-2.1238999366760254
1739283911.717932,469559296,-2.104599952697754
1739283921.7185514,469814272,-2.094899892807007
1739283931.7171888,470029312,-2.1021499633789062
1739283941.716887,470282240,-2.0755999088287354
1739283951.718753,470535168,-2.0298500061035156
1739283961.7188272,470748160,-2.0504000186920166
1739283971.7184675,471003136,-2.027600049972534
1739283981.7166398,471262208,-2.0072999000549316
1739283991.71764,471520256,-2.0206499099731445
1739284001.7174642,471735296,-2.002150058746338
1739284011.7177837,471997440,-1.9980000257492065
1739284021.71734,472254464,-1.9700000286102295
1739284031.7188456,472456192,-1.9616999626159668
1739284041.720438,472717312,-1.945449948310852
1739284051.7186363,472981504,-1.937150001525879
1739284063.5174134,473227264,-1.899899959564209
1739284071.7180672,473441280,-1.9059499502182007
1739284081.7195165,473702400,-1.885349988937378
1739284091.7184784,473955328,-1.8837000131607056
1739284101.7163975,474155008,-1.8727999925613403
1739284111.716722,474417152,-1.8522499799728394
1739284121.7180011,474673152,-1.8631999492645264
1739284131.7191405,474869760,-1.8207499980926514
1739284141.7166536,475122688,-1.8131500482559204
1739284151.7173996,475381760,-1.8403500318527222
1739284161.7192771,475627520,-1.8171000480651855
1739284171.7205794,475828224,-1.8120499849319458
1739284181.716756,476089344,-1.7863999605178833
1739284191.7214575,476347392,-1.799399971961975
1739284201.7183452,476542976,-1.788949966430664
1739284211.7163103,476797952,-1.7482000589370728
1739284221.7168736,477051904,-1.7612500190734863
1739284231.7198586,477289472,-1.7379000186920166
1739284241.717184,477490176,-1.7251499891281128
1739284251.717227,477743104,-1.7372499704360962
1739284261.7207332,477984768,-1.708549976348877
1739284271.7203088,478175232,-1.7284499406814575
1739284281.7173347,478423040,-1.6889499425888062
1739284291.717789,478667776,-1.6759999990463257
1739284302.0344493,478862336,-1.6991499662399292
1739284311.718624,479094784,-1.6966999769210815
1739284321.7181697,479345664,-1.6857000589370728
1739284331.7195299,479588352,-1.6724499464035034
1739284341.7200987,479776768,-1.6604499816894531
1739284351.7173831,480020480,-1.6526000499725342
1739284361.717155,480265216,-1.6651500463485718
1739284371.7188017,480466944,-1.6325500011444092
1739284381.7171757,480710656,-1.6605000495910645
1739284391.717459,480956416,-1.6516000032424927
1739284401.7174137,481202176,-1.6469000577926636
1739284411.7183313,481397760,-1.6180499792099
