wall_time,step,value
1739282881.714845,444708864,0.0
1739282891.7136397,444966912,0.0
1739282903.5420907,445218816,0.0
1739282911.7154322,445428736,0.0
1739282921.7152524,445688832,0.0
1739282931.7142525,445944832,0.0
1739282941.7154677,446158848,0.0
1739282951.714621,446413824,0.0
1739282961.714615,446670848,0.0
1739282971.8295484,446881792,0.0
1739282981.714276,447135744,0.0
1739282991.7156582,447391744,0.0
1739283001.7140088,447656960,0.0
1739283011.7154584,447862784,0.0
1739283021.714471,448123904,0.0
1739283031.716576,448376832,0.0
1739283041.7151098,448584704,0.0
1739283051.7156866,448842752,0.0
1739283061.7152767,449095680,0.0
1739283071.715606,449347584,0.0
1739283081.7161763,449549312,0.0
1739283091.7152402,449807360,0.0
1739283101.7150788,450062336,0.0
1739283111.715939,450262016,0.0
1739283121.7142308,450520064,0.0
1739283131.715537,450775040,0.0
1739283142.513762,451005440,0.0
1739283151.7143948,451244032,0.0
1739283161.714595,451499008,0.0
1739283171.7144012,451750912,0.0
1739283181.7146857,451954688,0.0
1739283191.7236197,452210688,0.0
1739283201.7151737,452467712,0.0
1739283211.7148972,452674560,0.0
1739283221.7144182,452930560,0.0
1739283231.715111,453192704,0.0
1739283241.7165518,453445632,0.0
1739283251.714431,453653504,0.0
1739283261.7150152,453919744,0.0
1739283271.71654,454175744,0.0
1739283281.7157722,454385664,0.0
1739283291.7142334,454641664,0.0
1739283301.7152624,454903808,0.0
1739283313.1481113,455148544,0.0
1739283321.7154002,455367680,0.0
1739283331.715246,455628800,0.0
1739283341.715087,455886848,0.0
1739283351.714525,456095744,0.0
1739283361.714367,456354816,0.0
1739283371.7146575,456617984,0.0
1739283381.715454,456822784,0.0
1739283391.7170794,457067520,0.0
1739283401.7154393,457333760,0.0
1739283411.7143798,457591808,0.0
1739283421.714947,457779200,0.0
1739283431.7151704,458045440,0.0
1739283441.714984,458304512,0.0
1739283451.7144673,458502144,0.0
1739283461.7154415,458725376,0.0
1739283471.7154417,458988544,0.0
1739283481.7150638,459245568,0.0
1739283491.7141225,459444224,0.0
