wall_time,step,value
1739278349.0517957,335959040,0.0
1739278424.3740628,337759232,-0.012394104152917862
1739278501.278309,339593216,-0.025982271879911423
1739278576.848434,341401600,-0.039094358682632446
1739278652.5413384,343230464,-0.05656631663441658
1739278728.3789365,345096192,-0.0781671479344368
1739278804.365251,346970112,-0.09940118342638016
1739278880.4169204,348804096,-0.1180930882692337
1739278956.597026,350678016,-0.1315184086561203
1739279032.8896506,352564224,-0.15125635266304016
1739279109.3536525,354460672,-0.16929474472999573
1739279185.89983,356314112,-0.18087729811668396
1739279264.4556782,358233088,-0.19476190209388733
1739279341.2491612,360105984,-0.20745868980884552
1739279418.1624904,361974784,-0.21624897420406342
1739279495.2050564,363808768,-0.22744134068489075
1739279572.3757937,365645824,-0.2371467798948288
1739279649.6606479,367549440,-0.24988599121570587
1739279727.1127307,369461248,-0.2565672993659973
1739279804.6362152,371387392,-0.2646610736846924
1739279882.2787764,373221376,-0.27146899700164795
1739279960.0584843,375117824,-0.2826555073261261
1739280037.97329,377032704,-0.2926067113876343
1739280115.9814932,378896384,-0.3006111681461334
1739280194.1272497,380792832,-0.30340373516082764
1739280272.400446,382690304,-0.30943143367767334
1739280351.587253,384602112,-0.3201824426651001
1739280430.1184165,386500608,-0.33125677704811096
1739280508.7962506,388407296,-0.33410942554473877
1739280587.5979464,390324224,-0.3427921533584595
1739280666.4832463,392196096,-0.34916508197784424
1739280745.4932969,394119168,-0.35538631677627563
1739280824.618205,396089344,-0.3638358414173126
1739280903.8746915,397981696,-0.3708533048629761
1739280983.295759,399959040,-0.3780444860458374
1739281062.8650956,401936384,-0.3829587697982788
1739281142.4972665,403867648,-0.38734132051467896
1739281222.28105,405850112,-0.3925431966781616
1739281303.1643338,407811072,-0.39767777919769287
1739281383.2600453,409795584,-0.40154576301574707
1739281463.4099398,411763712,-0.4077228307723999
1739281543.7174172,413694976,-0.4135652184486389
1739281624.158996,415683584,-0.42048370838165283
1739281704.7138927,417659904,-0.4275657832622528
1739281785.4048624,419620864,-0.4330788254737854
1739281866.22813,421624832,-0.4392826557159424
1739281948.8083692,423628800,-0.4439329504966736
1739282029.8715587,425637888,-0.45443663001060486
1739282111.0698695,427663360,-0.45907074213027954
1739282192.4402008,429558784,-0.46453768014907837
1739282273.9498065,431609856,-0.4689834713935852
1739282355.5390491,433644544,-0.474689781665802
1739282437.2899036,435507200,-0.48168861865997314
1739282519.1502545,437539840,-0.4864029884338379
1739282601.1064079,439463936,-0.4943661093711853
1739282683.2177618,441529344,-0.4993945062160492
1739282766.9812303,443515904,-0.5076122283935547
