wall_time,step,value
1739278367.0499709,336337920,0.0
1739278377.0504816,336589824,0.0
1739278387.0501497,336854016,0.0
1739278397.0512674,337104896,0.0
1739278407.0507696,337309696,0.0
1739278417.0510032,337571840,0.0
1739278427.049925,337827840,0.0
1739278437.0519965,338036736,0.0
1739278447.0506408,338304000,0.0
1739278457.0515478,338568192,0.0
1739278467.201139,338786304,0.0
1739278477.0511818,339026944,0.0
1739278487.0510333,339280896,0.0
1739278497.0523403,339534848,0.0
1739278507.0500379,339732480,0.0
1739278517.0514765,339990528,0.0
1739278527.0523086,340244480,0.0
1739278537.0528247,340444160,0.0
1739278547.0511715,340700160,0.0
1739278557.0515454,340954112,0.0
1739278567.0519128,341201920,0.0
1739278577.0500634,341406720,0.0
1739278587.0518377,341662720,0.0
1739278597.0518963,341912576,0.0
1739278607.0529366,342109184,0.0
1739278617.0517855,342368256,0.0
1739278627.0516784,342619136,0.0
1739278637.1319559,342829056,0.0
1739278647.0512643,343084032,0.0
1739278657.052991,343347200,0.0
1739278667.05177,343602176,0.0
1739278677.0504827,343808000,0.0
1739278687.0513282,344075264,0.0
1739278697.0523903,344335360,0.0
1739278707.050629,344544256,0.0
1739278717.051064,344803328,0.0
1739278727.0523872,345061376,0.0
1739278737.0531528,345319424,0.0
1739278747.0513818,345533440,0.0
1739278757.05196,345791488,0.0
1739278767.053222,346050560,0.0
1739278777.0500574,346268672,0.0
1739278787.0500116,346526720,0.0
1739278797.0522408,346784768,0.0
1739278807.1271532,346997760,0.0
1739278817.0509474,347251712,0.0
1739278827.0507252,347510784,0.0
1739278837.0502129,347771904,0.0
1739278847.05206,347984896,0.0
1739278857.0517256,348244992,0.0
1739278867.050442,348500992,0.0
1739278877.050271,348717056,0.0
1739278887.0502715,348974080,0.0
1739278897.0520923,349229056,0.0
1739278907.0512474,349487104,0.0
1739278917.051604,349702144,0.0
1739278927.0519953,349958144,0.0
1739278937.0504496,350215168,0.0
1739278947.051609,350431232,0.0
1739278957.0510426,350689280,0.0
1739278967.051798,350942208,0.0
1739278977.0524557,351160320,0.0
1739278987.0508595,351418368,0.0
1739278997.050852,351676416,0.0
1739279007.0516038,351936512,0.0
1739279017.051818,352151552,0.0
1739279027.0507088,352412672,0.0
1739279037.0526292,352671744,0.0
1739279047.0513854,352889856,0.0
1739279057.051192,353147904,0.0
1739279067.050352,353409024,0.0
1739279078.75845,353668096,0.0
1739279087.052159,353885184,0.0
1739279097.0500557,354144256,0.0
1739279107.0505989,354400256,0.0
1739279117.0508595,354613248,0.0
1739279127.0516284,354874368,0.0
1739279137.0510628,355129344,0.0
1739279147.0510745,355342336,0.0
1739279157.051625,355602432,0.0
1739279167.051957,355860480,0.0
1739279177.059391,356124672,0.0
1739279187.0503254,356345856,0.0
1739279197.0513144,356608000,0.0
1739279207.0503552,356870144,0.0
1739279217.0504649,357086208,0.0
1739279227.0511,357347328,0.0
1739279237.0509982,357607424,0.0
1739279247.051362,357866496,0.0
1739279257.0519123,358115328,0.0
1739279267.0518157,358282240,0.0
1739279277.0517032,358529024,0.0
1739279287.052564,358789120,0.0
1739279298.4687243,359034880,0.0
