wall_time,step,value
1739278367.0482724,336337920,-74.16930389404297
1739278377.048224,336589824,-75.34890747070312
1739278387.0480683,336854016,-80.1086654663086
1739278397.0481546,337104896,-79.17044067382812
1739278407.0475807,337309696,-79.0169448852539
1739278417.0475774,337571840,-77.32369232177734
1739278427.0473177,337827840,-71.53553009033203
1739278437.0478294,338036736,-73.41829681396484
1739278447.0477052,338304000,-79.95475006103516
1739278457.0475752,338568192,-74.79014587402344
1739278467.1988122,338786304,-76.24633026123047
1739278477.047687,339026944,-74.40139770507812
1739278487.0475435,339280896,-68.83139038085938
1739278497.0479763,339534848,-78.88137817382812
1739278507.0479352,339732480,-70.21112060546875
1739278517.04886,339990528,-72.61553192138672
1739278527.0481124,340244480,-67.8969497680664
1739278537.0486224,340444160,-66.24618530273438
1739278547.0482993,340700160,-72.83087158203125
1739278557.0480573,340954112,-70.79888153076172
1739278567.0482466,341201920,-73.64883422851562
1739278577.0477703,341406720,-67.77543640136719
1739278587.0480912,341662720,-65.26043701171875
1739278597.0478144,341912576,-69.056640625
1739278607.0486102,342109184,-64.34444427490234
1739278617.0480833,342368256,-71.52134704589844
1739278627.0482523,342619136,-72.43573760986328
1739278637.1294227,342829056,-67.6559829711914
1739278647.0481513,343084032,-71.70223236083984
1739278657.0481398,343347200,-69.64520263671875
1739278667.047659,343602176,-69.78398132324219
1739278677.0477989,343808000,-71.47809600830078
1739278687.0476406,344075264,-70.4109878540039
1739278697.047926,344335360,-65.29297637939453
1739278707.0487034,344544256,-64.6046371459961
1739278717.0476904,344803328,-68.09199523925781
1739278727.0495903,345061376,-68.17005920410156
1739278737.0480685,345319424,-62.26372146606445
1739278747.0478737,345533440,-67.48859405517578
1739278757.0484564,345791488,-63.48588943481445
1739278767.0486588,346050560,-65.99359893798828
1739278777.047821,346268672,-60.90909194946289
1739278787.04778,346526720,-57.62028884887695
1739278797.0480204,346784768,-67.83472442626953
1739278807.1242251,346997760,-62.45491409301758
1739278817.0480537,347251712,-65.80069732666016
1739278827.0475776,347510784,-61.17654037475586
1739278837.0478315,347771904,-64.24430847167969
1739278847.0488338,347984896,-61.51951217651367
1739278857.048057,348244992,-61.4453010559082
1739278867.0480802,348500992,-61.61610412597656
1739278877.047759,348717056,-66.48484802246094
1739278887.047908,348974080,-60.89100646972656
1739278897.049899,349229056,-60.44924545288086
1739278907.0484962,349487104,-66.78736877441406
1739278917.0478978,349702144,-65.29010009765625
1739278927.048128,349958144,-60.128726959228516
1739278937.048057,350215168,-64.33157348632812
1739278947.0480144,350431232,-68.80352020263672
1739278957.0479171,350689280,-65.2432861328125
1739278967.0484152,350942208,-63.78712463378906
1739278977.048614,351160320,-62.47114944458008
1739278987.047985,351418368,-58.657257080078125
1739278997.0475485,351676416,-68.4781265258789
1739279007.0479186,351936512,-64.29119110107422
1739279017.0484908,352151552,-65.82928466796875
1739279027.0477543,352412672,-59.30537033081055
1739279037.048279,352671744,-70.37751007080078
1739279047.0478375,352889856,-61.52375411987305
1739279057.0477512,353147904,-65.17488861083984
1739279067.04798,353409024,-63.252471923828125
1739279078.754038,353668096,-61.37807083129883
1739279087.0477722,353885184,-63.027408599853516
1739279097.0480676,354144256,-67.85942840576172
1739279107.0482202,354400256,-61.23035430908203
1739279117.0484688,354613248,-60.81895446777344
1739279127.048404,354874368,-55.268470764160156
1739279137.0477645,355129344,-59.315731048583984
1739279147.04873,355342336,-57.64874267578125
1739279157.0482733,355602432,-61.52244186401367
1739279167.0485952,355860480,-65.37869262695312
1739279177.056678,356124672,-64.95792388916016
1739279187.0478113,356345856,-59.126338958740234
1739279197.0478804,356608000,-63.574981689453125
1739279207.0477722,356870144,-64.524658203125
1739279217.0482395,357086208,-58.19956970214844
1739279227.0480645,357347328,-58.1691780090332
1739279237.0478537,357607424,-65.57318115234375
1739279247.0482128,357866496,-69.8949203491211
1739279257.0484517,358115328,-63.79508972167969
1739279267.0484889,358282240,-61.34529495239258
1739279277.0483696,358529024,-72.40479278564453
1739279287.0478594,358789120,-56.520721435546875
1739279298.4647424,359034880,-67.37972259521484
1739279307.048276,359262208,-75.87794494628906
1739279317.0479012,359522304,-69.90782928466797
1739279327.0478532,359782400,-61.75291442871094
1739279337.0484564,359995392,-61.68009567260742
1739279347.048377,360246272,-60.550636291503906
1739279357.048207,360483840,-58.282833099365234
1739279367.048542,360698880,-61.67942428588867
1739279377.048449,360954880,-62.941314697265625
1739279387.0477395,361221120,-64.15847778320312
1739279397.0478508,361479168,-56.16304397583008
1739279407.047706,361693184,-58.73155975341797
1739279417.0482059,361948160,-60.89140701293945
1739279427.0477877,362199040,-67.3103256225586
1739279437.0477638,362394624,-57.93385696411133
1739279447.0479317,362629120,-57.945526123046875
1739279457.048347,362880000,-62.79523849487305
1739279468.1201417,363114496,-60.12205123901367
1739279477.0481172,363343872,-63.87276840209961
1739279487.0486948,363600896,-65.78882598876953
1739279497.0479355,363853824,-65.98771667480469
1739279507.048641,364065792,-61.4228401184082
1739279517.0477374,364315648,-65.82962036132812
1739279527.0478554,364571648,-56.23175811767578
1739279537.048305,364779520,-67.14726257324219
1739279547.0478373,365034496,-63.09638977050781
1739279557.0477378,365292544,-58.296199798583984
1739279567.048174,365553664,-59.35843276977539
1739279577.047882,365766656,-62.54410934448242
1739279587.0480454,366025728,-57.073081970214844
1739279597.0476725,366284800,-58.99373245239258
1739279607.0479414,366495744,-71.6305160522461
1739279617.0478837,366748672,-63.04866027832031
1739279627.0477765,367011840,-62.38981628417969
1739279637.8844752,367248384,-62.64323806762695
1739279647.0480585,367478784,-58.16929244995117
1739279657.0478277,367737856,-61.00363540649414
1739279667.0484471,367998976,-57.62331771850586
1739279677.0482733,368210944,-81.22518920898438
1739279687.0477588,368467968,-61.67166519165039
1739279697.0478828,368731136,-61.57566833496094
1739279707.0481665,368944128,-60.723968505859375
1739279717.048131,369200128,-64.5914306640625
1739279727.0477026,369460224,-62.88316345214844
1739279737.0483637,369723392,-62.216060638427734
1739279747.0477815,369938432,-65.7240219116211
1739279757.0481622,370201600,-66.1882553100586
1739279767.0484538,370460672,-58.87196731567383
1739279777.0478992,370665472,-65.80027770996094
1739279787.047941,370932736,-59.037078857421875
1739279797.0481625,371194880,-59.871543884277344
1739279807.7223227,371421184,-62.64077377319336
1739279817.0492096,371649536,-65.8985595703125
1739279827.0486698,371898368,-62.95234680175781
1739279837.0482888,372145152,-56.70186996459961
1739279847.0480464,372343808,-58.66591262817383
1739279857.0477648,372613120,-63.655128479003906
1739279867.0482802,372878336,-64.64747619628906
1739279877.048155,373086208,-60.65510559082031
1739279887.047993,373348352,-71.69823455810547
1739279897.0480618,373609472,-64.66625213623047
1739279907.048013,373866496,-65.7481689453125
1739279917.0483913,374065152,-62.409481048583984
1739279927.048335,374322176,-70.59494018554688
1739279937.0480251,374562816,-61.750179290771484
1739279947.0484195,374771712,-63.57560348510742
1739279957.047673,375038976,-62.762413024902344
1739279967.0476918,375300096,-65.5877456665039
1739279977.8420477,375528448,-58.623382568359375
1739279987.047661,375768064,-72.51275634765625
1739279997.0485342,376033280,-69.27156066894531
1739280007.0480068,376288256,-63.46379470825195
1739280017.0476289,376492032,-68.9666519165039
1739280027.0477111,376753152,-63.42392349243164
1739280037.0482101,377009152,-68.87702178955078
1739280047.0480769,377214976,-65.35311889648438
1739280057.0475953,377479168,-64.2449951171875
1739280067.04797,377741312,-59.60612869262695
1739280077.0491982,377989120,-62.115386962890625
1739280087.047777,378195968,-58.71980667114258
1739280097.048301,378458112,-64.91348266601562
1739280107.0475283,378719232,-68.61451721191406
1739280117.0481157,378920960,-57.676231384277344
1739280127.0480456,379174912,-65.39141845703125
1739280137.047873,379428864,-69.22486877441406
1739280147.8402464,379658240,-67.30423736572266
1739280157.0477471,379893760,-67.42107391357422
1739280167.0480068,380144640,-63.03081130981445
1739280177.0480416,380399616,-63.192569732666016
1739280187.0476592,380610560,-69.61775970458984
1739280197.0480218,380866560,-59.075496673583984
1739280207.0480382,381127680,-63.8676872253418
1739280217.047768,381342720,-56.594947814941406
1739280227.0483987,381599744,-59.192726135253906
1739280237.0479488,381856768,-56.84980773925781
1739280247.047937,382099456,-67.39221954345703
1739280257.0481396,382297088,-66.48860931396484
1739280267.0478003,382551040,-71.83082580566406
1739280277.048046,382809088,-58.793701171875
1739280287.0484126,383029248,-64.27742767333984
1739280297.0481653,383295488,-61.85552978515625
1739280307.0482137,383555584,-60.02583312988281
1739280317.536861,383784960,-63.918968200683594
1739280327.0485382,384031744,-61.12487030029297
1739280337.047994,384274432,-61.99615478515625
1739280347.0479188,384527360,-60.642112731933594
1739280357.0479066,384742400,-66.08879852294922
1739280367.0478463,384990208,-60.239192962646484
1739280377.0485826,385226752,-63.497867584228516
1739280387.0482292,385428480,-69.9887466430664
1739280397.0482352,385688576,-61.421348571777344
1739280407.0483716,385945600,-61.626365661621094
1739280417.0475829,386203648,-61.80790710449219
1739280427.0479503,386420736,-75.25396728515625
1739280437.0479853,386680832,-62.30765151977539
1739280447.048102,386940928,-64.8031234741211
1739280457.048435,387156992,-58.96746826171875
1739280467.0481184,387414016,-66.32777404785156
1739280477.0482519,387663872,-63.92340087890625
1739280487.2610617,387870720,-70.28459930419922
1739280497.0480547,388115456,-61.45915222167969
1739280507.0476637,388363264,-64.83855438232422
1739280517.0482883,388596736,-60.925689697265625
1739280527.0477712,388810752,-72.16312408447266
1739280537.0498915,389074944,-61.19129943847656
1739280547.0480955,389335040,-64.37644958496094
1739280557.0487816,389544960,-60.14008331298828
1739280567.0503838,389801984,-69.5126953125
1739280577.048224,390056960,-62.20488739013672
1739280587.0484939,390309888,-55.087242126464844
1739280597.0479038,390529024,-67.37896728515625
1739280607.0479946,390789120,-70.9309310913086
1739280617.047943,391044096,-70.09070587158203
1739280627.047651,391244800,-55.66752624511719
1739280637.0482109,391491584,-58.12309646606445
1739280647.0476034,391744512,-58.98225021362305
1739280657.065464,391956480,-78.295166015625
1739280667.048247,392210432,-71.35859680175781
1739280677.0479915,392466432,-68.30733489990234
1739280687.0482965,392718336,-62.29769515991211
1739280697.0475204,392934400,-70.11275482177734
1739280707.047994,393189376,-61.712318420410156
1739280717.0480967,393444352,-64.707763671875
1739280727.0483463,393652224,-62.777549743652344
1739280737.04848,393906176,-67.6988296508789
1739280747.0483239,394160128,-61.44913101196289
1739280757.047821,394416128,-66.60787200927734
1739280767.048386,394627072,-63.255367279052734
1739280777.0484567,394895360,-61.91426086425781
1739280787.0479443,395154432,-60.288841247558594
1739280797.0480812,395367424,-70.04947662353516
1739280807.047777,395632640,-60.57909393310547
1739280817.048423,395894784,-65.52656555175781
1739280827.0483477,396107776,-66.85662078857422
1739280837.048393,396362752,-61.92853927612305
1739280847.0480266,396624896,-63.21321487426758
1739280857.0484586,396879872,-62.212806701660156
1739280867.0497246,397090816,-70.4988784790039
1739280877.0480132,397346816,-59.707584381103516
1739280887.0484073,397603840,-58.73491287231445
1739280897.048358,397810688,-64.26958465576172
1739280907.048206,398065664,-62.812198638916016
1739280917.0478358,398327808,-61.613037109375
1739280927.0482607,398578688,-59.5072021484375
1739280937.0479813,398790656,-66.7365493774414
1739280947.0479522,399053824,-62.932743072509766
1739280957.0480144,399313920,-64.38502502441406
1739280967.0482087,399527936,-64.9974594116211
1739280977.048096,399793152,-67.58406829833984
1739280987.0479271,400059392,-64.45671081542969
1739280997.047912,400272384,-63.1966552734375
1739281007.047668,400532480,-68.61112213134766
1739281017.0483522,400797696,-66.4263687133789
1739281027.048196,401054720,-70.46644592285156
1739281037.0479221,401256448,-69.42916870117188
1739281047.0476444,401526784,-66.25395965576172
1739281057.0477223,401787904,-59.503665924072266
1739281067.0486834,401994752,-68.7341537475586
1739281077.0486164,402259968,-69.14441680908203
1739281087.0484812,402525184,-59.2520751953125
1739281097.048041,402781184,-62.484825134277344
1739281107.0479598,402990080,-73.74690246582031
1739281117.0480912,403257344,-64.63338470458984
1739281127.0482023,403518464,-60.27021408081055
1739281137.0483925,403723264,-68.47035217285156
1739281147.0482163,403988480,-67.79598999023438
1739281157.0482194,404253696,-65.27680969238281
1739281167.057228,404460544,-62.92732620239258
1739281177.0477145,404724736,-73.42535400390625
1739281187.0479367,404984832,-63.299739837646484
1739281197.0480678,405243904,-72.34375
1739281207.0476518,405457920,-65.48251342773438
1739281217.0485425,405716992,-68.3665771484375
1739281227.047619,405976064,-65.14613342285156
1739281237.0479107,406191104,-63.54678726196289
1739281247.0476918,406449152,-66.93376922607422
1739281257.0483346,406705152,-59.35078811645508
1739281267.0484283,406964224,-66.69332122802734
1739281277.0486078,407180288,-63.62412643432617
1739281287.0485928,407439360,-62.7324333190918
1739281297.0481665,407695360,-68.6290054321289
1739281307.0484848,407915520,-64.38458251953125
1739281317.0476015,408173568,-68.29560852050781
1739281327.0476878,408432640,-63.67495346069336
1739281337.0874586,408651776,-70.67479705810547
1739281347.047754,408909824,-58.08968734741211
1739281357.0480416,409168896,-61.63834762573242
1739281367.0479262,409424896,-63.33732223510742
1739281377.0484803,409635840,-63.29773712158203
1739281387.0488544,409892864,-59.53048324584961
1739281397.0481935,410149888,-68.04827880859375
1739281407.0482388,410358784,-60.883323669433594
1739281417.0480766,410616832,-64.41458129882812
1739281427.0477371,410872832,-62.01013946533203
1739281437.0478876,411129856,-61.78218460083008
1739281447.0479453,411341824,-66.93309783935547
1739281457.0481622,411599872,-66.35005950927734
1739281467.048268,411858944,-68.9355697631836
1739281477.0476847,412071936,-63.77565383911133
1739281487.0478299,412331008,-63.16932678222656
1739281497.0476823,412585984,-65.52745819091797
1739281507.0481675,412801024,-62.6003303527832
1739281517.057557,413057024,-62.720314025878906
1739281527.0564861,413312000,-63.57964324951172
1739281537.0480573,413564928,-60.28940200805664
1739281547.0481868,413780992,-62.25144958496094
1739281557.047905,414041088,-63.71720886230469
1739281567.048312,414300160,-68.43655395507812
1739281577.048448,414512128,-65.38386535644531
1739281587.047845,414770176,-61.076839447021484
1739281597.0476894,415029248,-69.81953430175781
1739281607.0482917,415287296,-61.7696533203125
1739281617.048149,415500288,-66.7015151977539
1739281627.0480616,415758336,-58.656124114990234
1739281637.047702,416010240,-70.8251953125
1739281647.048375,416216064,-58.84260940551758
1739281657.0480402,416468992,-67.69991302490234
1739281667.048296,416730112,-64.52618408203125
1739281677.0479784,416946176,-70.94276428222656
1739281687.0482042,417210368,-66.8674087524414
1739281697.0486376,417465344,-61.63150405883789
1739281707.0491543,417720320,-71.47515106201172
1739281717.0477588,417940480,-63.47940444946289
1739281727.0482454,418197504,-79.9067153930664
1739281737.048621,418452480,-68.16385650634766
1739281747.0478857,418670592,-72.31045532226562
1739281757.0484757,418931712,-69.79351806640625
1739281767.0486183,419187712,-61.18296813964844
1739281778.7588546,419447808,-59.39124298095703
1739281787.0480764,419659776,-72.77640533447266
1739281797.0478315,419918848,-64.22755432128906
1739281807.0485988,420176896,-74.644287109375
1739281817.0481083,420393984,-69.0064926147461
1739281827.0491474,420644864,-74.74065399169922
1739281837.0482614,420903936,-66.81008911132812
1739281847.048339,421121024,-67.5248794555664
1739281857.0478585,421383168,-70.36412811279297
1739281867.0482235,421643264,-62.31430435180664
1739281877.0578337,421901312,-66.11880493164062
1739281887.0477889,422117376,-64.26836395263672
1739281897.0482833,422375424,-63.65542984008789
1739281907.047564,422636544,-61.31827163696289
1739281917.0486362,422851584,-66.02545166015625
1739281927.0479982,423109632,-68.6255111694336
1739281937.048197,423370752,-67.14462280273438
1739281948.7882514,423627776,-69.76458740234375
1739281957.04783,423842816,-63.79540252685547
1739281967.0484498,424103936,-65.64261627197266
1739281977.0482721,424366080,-70.87602996826172
1739281987.04772,424578048,-73.80067443847656
1739281997.0482006,424839168,-62.91034698486328
1739282007.047993,425099264,-75.09307861328125
1739282017.0477738,425308160,-64.0430679321289
1739282027.048774,425562112,-68.26911926269531
1739282037.0482807,425827328,-60.055240631103516
1739282047.0478284,426087424,-65.17485809326172
1739282057.0477574,426298368,-68.18456268310547
1739282067.0479524,426559488,-72.62256622314453
1739282077.0482166,426823680,-64.15570831298828
1739282087.0484107,427035648,-69.54632568359375
1739282097.0478542,427295744,-68.6696548461914
1739282107.0484633,427556864,-63.58301544189453
1739282117.047932,427814912,-57.479225158691406
1739282127.0476997,428014592,-62.90777587890625
1739282137.047893,428277760,-66.30510711669922
1739282147.0477073,428540928,-65.10157012939453
1739282157.0481286,428737536,-65.9302978515625
1739282167.0479228,428983296,-72.34356689453125
1739282177.048449,429250560,-66.35601806640625
